t(s),T_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
0.0,24.25,23.312,23.25,23.25,23.5,24.6404296875,23.975390625,24.71953125,24.327734375,984.3479852647754,984.4737378230348,984.6023373553613,984.1964845790307,60.275610005462134,100,57.60614784330252,67.84752713605813,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,0.8531380178530557,1.9359670405127034,1.9523735408560312,1.6570565346761272
30.0,24.25,23.312,23.25,23.25,23.5,24.5181640625,23.908203125,24.7498046875,24.5853515625,984.302753720536,984.4302919797688,984.6228124383845,984.2247779638774,60.98777581573844,100,58.136536439750344,71.71275177485866,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.8039185168230717,1.9523735408560312,1.9359670405127034,1.6734630350194555
60.002,24.25,23.312,23.25,23.25,23.5,24.411328125,23.8201171875,24.7294921875,24.6662109375,984.3096851873172,984.4267425944828,984.6023373553613,984.2405258385294,61.411844802537786,100,57.95880668294762,74.08369890815972,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.8203250171663997,1.9195605401693752,1.9031540398260471,1.6570565346761272
90.003,24.125,23.312,23.312,23.25,23.5,24.294140625,23.742578125,24.6486328125,24.6408203125,984.3213744636379,984.4265401628251,984.602565459716,984.2314363677209,61.95547315650706,100,58.51711641280169,75.78975221684634,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.8367315175097277,1.9359670405127034,1.9523735408560312,1.7062760357061113
120.005,24.125,23.312,23.25,23.25,23.5,24.187109375,23.66484375,24.562890625,24.5853515625,984.3235852799895,984.4808899506897,984.6259621522238,984.2105371039074,62.313250054733274,100,58.86602066439076,77.36982359857966,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,0.8367315175097277,1.9195605401693752,1.8867475394827193,1.6078370336461434
150.007,24.125,23.312,23.312,23.25,23.5,24.0955078125,23.59765625,24.46171875,24.4943359375,984.3180847111249,984.4519527656907,984.5697873575608,984.2021770195762,63.29658155176098,100,59.37292748821529,78.02362407751579,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.8203250171663997,1.9195605401693752,1.9523735408560312,1.6242435339894714
180.009,24.125,23.312,23.312,23.25,23.5,24.0037109375,23.5302734375,24.3658203125,24.40859375,984.3135333679788,984.4642229809001,984.6304629813833,984.1878559923634,63.77453138070983,100,60.12170329083353,78.70784153064379,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,0.8039185168230717,1.9195605401693752,1.9359670405127034,1.6078370336461434
210.011,24.125,23.312,23.312,23.25,23.5,23.92734375,23.4681640625,24.26484375,24.307421875,984.2754609050572,984.4545022022945,984.6123655178064,984.1666563015633,64.68138682767031,100,60.46871591430881,79.671915707247,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.8039185168230717,1.9687800411993592,1.9523735408560312,1.6406500343327994
240.013,24.125,23.312,23.312,23.25,23.5,23.8509765625,23.4111328125,24.173828125,24.2013671875,984.2813762437492,984.4267751227673,984.6139928697817,984.2250843387122,64.47136560719728,100,61.06879225730633,80.0089505227986,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.8367315175097277,1.9359670405127034,1.9523735408560312,1.7062760357061113
270.015,24.125,23.312,23.312,23.25,23.5,23.784765625,23.354296875,24.0728515625,24.110546875,984.3103424919738,984.4439908766996,984.6251371841706,984.1824590609351,65.24869487810483,100,61.5476796376515,80.7916301242085,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.8367315175097277,1.9687800411993592,1.9359670405127034,1.6242435339894714
300.016,24.125,23.312,23.312,23.25,23.5,23.7287109375,23.312890625,24.0021484375,24.01953125,984.2966211369443,984.4787467785878,984.6070439378497,984.196696513204,65.52119072896198,100,62.24043249955858,81.14697797133283,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.8203250171663997,1.9359670405127034,1.9359670405127034,1.6406500343327994
330.017,24.125,23.312,23.312,23.312,23.5,23.667578125,23.2611328125,23.9162109375,23.9337890625,984.3153920008878,984.4506499515423,984.6284583377634,984.2316736053161,65.94627559630322,100,62.85591621179024,82.11494567045445,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.8203250171663997,1.9359670405127034,1.9523735408560312,1.6898695353627833
360.018,24.125,23.312,23.312,23.312,23.5,23.6064453125,23.23515625,23.8353515625,23.8630859375,984.3163120442747,984.4421692343992,984.627061264654,984.2395887660915,67.0315438578719,100,63.58273407571955,82.57804460180007,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.7875120164797437,1.9523735408560312,1.9031540398260471,1.6570565346761272
390.02,24.0,23.312,23.312,23.312,23.5,23.565625,23.188671875,23.7595703125,23.7771484375,984.2908649252511,984.4103387390211,984.620386041571,984.2054176345607,67.1589184469167,100,64.24165452188537,82.6644135211439,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.8203250171663997,1.9523735408560312,1.9359670405127034,1.7062760357061113
420.022,24.0,23.312,23.312,23.312,23.5,23.530078125,23.1576171875,23.6990234375,23.7064453125,984.2716712385721,984.4347159082931,984.6090785109028,984.2121661556143,67.82680119569442,100,64.2817770987472,83.05335806537526,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.8039185168230717,1.9195605401693752,1.9523735408560312,1.5914305333028154
450.023,24.0,23.312,23.312,23.312,23.5,23.4994140625,23.1162109375,23.6484375,23.65078125,984.3018949999331,984.4720290124155,984.639630936013,984.2245986132789,68.06842769957602,100,64.98005750990403,83.88068448323884,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.8367315175097277,1.9359670405127034,1.9031540398260471,1.6570565346761272
480.024,24.125,23.312,23.312,23.312,23.5,23.4537109375,23.0798828125,23.587890625,23.580078125,984.2973538117782,984.4272727072249,984.6018016623741,984.2102874949663,68.19055492642725,100,65.67890906379996,84.59748792432742,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.7875120164797437,1.9687800411993592,1.9523735408560312,1.6570565346761272
510.026,24.0,23.312,23.312,23.312,23.5,23.412890625,23.0384765625,23.52734375,23.524609375,984.3010086160111,984.4479734142836,984.5759502274518,984.1831649266388,68.92426232162707,100,65.88284433195489,84.9200325351387,-0.105875,-0.10337500000000001,-0.100875,-0.108375,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.8367315175097277,1.9195605401693752,1.9359670405127034,1.6406500343327994
