t(s),T_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
840.043,31.5,26.312,26.75,26.625,27.562,28.7818359375,25.7458984375,25.972265625,26.302734375,1019.0849988931773,1019.3696650127074,1019.3169444331297,1019.0752908088383,32.798658838154296,48.096701941390855,38.49619325572199,36.49526332842924,4.095875,4.095875,4.095875,0.61425,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
870.045,31.625,26.375,26.812,26.687,27.625,28.8328125,25.8080078125,26.0228515625,26.3431640625,1019.0791020928796,1019.4053095824382,1019.2626098717684,1019.0928675493699,32.886377835719756,48.175259515749914,38.72939307301933,36.3997295550039,4.095875,4.095875,4.095875,0.5876250000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
900.047,31.625,26.437,26.812,26.75,27.75,28.9041015625,25.8443359375,26.0884765625,26.4087890625,1019.0822393085994,1019.4106292547726,1019.3151607541088,1019.0950240245674,33.25094489118508,48.50714100511531,38.86265669112142,36.695908977169495,4.095875,4.095875,4.095875,0.591375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
930.048,31.75,26.437,26.875,26.812,27.812,28.965234375,25.8908203125,26.1439453125,26.4744140625,1019.0734461406345,1019.4260029529344,1019.2776472493491,1019.0714488220135,32.86238301869936,48.13841898402489,38.90706611776262,36.41017960316792,4.095875,4.095875,4.095875,0.587125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
960.05,31.875,26.5,26.937,26.812,27.875,29.0162109375,25.9478515625,26.21484375,26.5400390625,1019.0976316485484,1019.4215085413969,1019.2947079691202,1019.060514859142,33.365631930348776,48.79646147481846,38.82924495976715,36.404147377022554,4.095875,4.095875,4.095875,0.59,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
990.052,31.875,26.562,26.937,26.875,27.937,29.082421875,25.9892578125,26.275390625,26.60078125,1019.057335499949,1019.4455039498934,1019.2836101907668,1019.0694825548624,33.06589417500486,48.68693554932377,38.93479106784119,36.49893809532796,4.095875,4.095875,4.095875,0.5846250000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1020.054,32.0,26.625,27.062,26.937,28.062,29.1435546875,26.0462890625,26.330859375,26.6765625,1019.088237659425,1019.4089040863973,1019.3175509276884,1019.0461695930724,32.688062541964676,48.765596061262386,38.818045943879454,36.36975290095258,4.095875,4.095875,4.095875,0.604375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1050.055,32.125,26.687,27.125,27.0,28.125,29.225,26.0876953125,26.3966796875,26.73203125,1019.0744000187511,1019.4361487016399,1019.2965416034978,1019.0629889045115,33.269080630284755,48.65603462589977,38.92917819089061,35.98868126468854,4.095875,4.095875,4.095875,0.61575,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1080.056,32.125,26.687,27.187,27.062,28.187,29.2962890625,26.1548828125,26.4572265625,26.7927734375,1019.0755623390785,1019.4181133572637,1019.2663286529261,1019.0921523498697,32.89105101446727,48.801103642564954,38.945818732435505,36.323962010688945,4.095875,4.095875,4.095875,0.601125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1110.057,32.375,26.75,27.187,27.125,28.312,29.3728515625,26.2015625,26.5279296875,26.8634765625,1019.0881911783191,1019.438598001539,1019.2856701974157,1019.0952092054818,33.00644263592039,49.072808234444786,38.85126613028491,36.27877928917056,4.095875,4.095875,4.095875,0.628875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1140.059,32.375,26.812,27.25,27.125,28.375,29.433984375,26.2533203125,26.58359375,26.94921875,1019.1158757720464,1019.4155169123401,1019.2691964981235,1019.0467822454643,32.50651828138478,48.6483228081057,38.92907403511242,36.06545530383894,4.095875,4.095875,4.095875,0.6717500000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1170.061,32.5,26.812,27.312,27.25,28.437,29.5205078125,26.2998046875,26.64921875,27.0048828125,1019.0957455695877,1019.4225297889873,1019.2398382750348,1019.0786158050007,32.57176237866822,48.93146601849635,38.92347687498893,36.311379842956846,4.095875,4.095875,4.095875,0.68025,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1200.062,32.625,26.875,27.375,27.312,28.5,29.591796875,26.346484375,26.719921875,27.0806640625,1019.0403590635422,1019.4160883388749,1019.2666758720782,1019.0706639187324,33.17516442172717,48.82771930410973,38.81774833108289,36.3557315689205,4.095875,4.095875,4.095875,0.622,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1230.064,32.75,27.0,27.437,27.375,28.625,29.678515625,26.40859375,26.7705078125,27.1513671875,1019.0514390186518,1019.3979873497597,1019.2797333402444,1019.0660683143585,32.541832583902924,49.02770016362463,39.1403403338509,36.5456950851936,4.095875,4.095875,4.095875,0.682125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1260.066,32.875,27.0,27.5,27.437,28.687,29.7548828125,26.455078125,26.8361328125,27.2322265625,1019.0673733059649,1019.4334682657109,1019.2453537559527,1019.0600850130054,32.507322240693334,48.68072798596085,38.80650141975798,36.214605213524315,4.095875,4.095875,4.095875,0.665625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1290.068,33.0,27.062,27.562,27.5,28.75,29.84140625,26.512109375,26.9017578125,27.2978515625,1019.0771056111367,1019.4538255025541,1019.231142663018,1019.1007842102346,32.64474261179865,49.00811550308101,39.374007193521116,36.58395572629688,4.095875,4.095875,4.095875,0.6990000000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1320.069,33.125,27.125,27.625,27.562,28.875,29.9126953125,26.5794921875,26.9625,27.3685546875,1019.0847004549555,1019.422299347055,1019.2437783321391,1019.1136418119727,32.4881367521474,49.28568319923554,39.2794223955616,36.286435384802516,4.095875,4.095875,4.095875,0.69625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1350.071,33.125,27.187,27.687,27.625,28.937,29.9994140625,26.6208984375,27.033203125,27.4341796875,1019.0641962345462,1019.4242273865051,1019.25107298865,1019.1295502425511,32.70338535462437,49.40296294988393,38.71725320541269,36.49328930533998,4.095875,4.095875,4.095875,0.7036250000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1380.073,33.25,27.25,27.75,27.687,29.062,30.09609375,26.6984375,27.09375,27.5150390625,1019.0953191122337,1019.4113101912812,1019.2583508574897,1019.0764829396601,32.82994806740991,49.393329212750224,39.418585032814214,36.403088947599095,4.095875,4.095875,4.095875,0.700125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1410.074,33.375,27.312,27.812,27.75,29.125,30.177734375,26.7451171875,27.164453125,27.5908203125,1019.1078881089045,1019.4332976252886,1019.2560326492228,1019.1030116221883,32.928423227392294,49.02397752995096,38.89526053697139,35.76879607505476,4.095875,4.095875,4.095875,0.690125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1440.075,33.375,27.375,27.875,27.812,29.25,30.2642578125,26.8123046875,27.23515625,27.6716796875,1019.112452558392,1019.4635947228246,1019.2639592768905,1019.0968873846714,32.89378837589302,49.413001994462164,39.01770202882213,36.34592280110946,4.095875,4.095875,4.095875,0.713375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1470.077,33.625,27.437,27.937,27.875,29.312,30.345703125,26.8744140625,27.3009765625,27.7373046875,1019.1099948570482,1019.4520788455428,1019.2410250144908,1019.1014128865272,32.47026862269808,49.01576710853002,39.15689648246671,36.008698619833595,4.095875,4.095875,4.095875,0.705875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1500.079,33.75,27.437,28.0,27.875,29.375,30.442578125,26.9263671875,27.3615234375,27.8080078125,1019.1341879825966,1019.4792729932011,1019.2717655983944,1019.0835841029185,32.78039665318951,49.27717689924475,39.06774736935882,36.10356881619605,4.095875,4.095875,4.095875,0.7465,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1530.08,33.75,27.562,28.062,28.0,29.5,30.5291015625,26.9884765625,27.4423828125,27.8888671875,1019.121970856293,1019.4628477002444,1019.307809375473,1019.0787318857925,32.40670371242266,49.49425600841009,39.05098872179031,36.14795337205686,4.095875,4.095875,4.095875,0.76375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1560.082,33.875,27.562,28.125,28.0,29.562,30.6056640625,27.0453125,27.5130859375,27.9646484375,1019.1261202457368,1019.4664275497086,1019.3017304572692,1019.1034378116644,32.67224083609624,49.695012590005426,39.27939263005971,36.19215518584427,4.095875,4.095875,4.095875,0.762,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1590.083,34.0,27.687,28.187,28.062,29.625,30.70234375,27.107421875,27.5736328125,28.0353515625,1019.1421782271412,1019.4933756216292,1019.2793973832029,1019.0971898444171,32.19828533067594,49.68527916512105,38.92830044410911,36.365684933212926,4.095875,4.095875,4.095875,0.776875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1620.084,34.0,27.687,28.25,28.125,29.687,30.7837890625,27.164453125,27.6494140625,28.1111328125,1019.1429150926842,1019.4717436274024,1019.2563652833255,1019.118794143337,32.35252262204148,49.52067648023849,39.24035378913635,36.07883841847042,4.095875,4.095875,4.095875,0.817625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1650.085,34.125,27.75,28.312,28.25,29.75,30.8654296875,27.2265625,27.715234375,28.1818359375,1019.1236245847703,1019.4836469166029,1019.2707950505752,1019.1052448570113,32.03435643623391,49.34482681424613,38.922585048825844,35.9039994259167,4.095875,4.095875,4.095875,0.7955,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1680.087,34.25,27.812,28.375,28.312,29.875,30.951953125,27.29375,27.791015625,28.2525390625,1019.1442132345608,1019.4921588417064,1019.2583475618796,1019.0941442695707,32.62823971152318,49.617412489892686,38.88348104406985,36.010175239983326,4.095875,4.095875,4.095875,0.828875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1710.09,34.25,27.875,28.437,28.375,29.937,31.0232421875,27.3611328125,27.856640625,28.3283203125,1019.13855557938,1019.4488844492076,1019.247872942644,1019.0933365470087,32.59354127786686,49.55252260220054,38.816485978967215,36.25682454395413,4.095875,4.095875,4.095875,1.009625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1740.091,34.375,27.937,28.437,28.375,30.0,31.1150390625,27.4181640625,27.922265625,28.3990234375,1019.1258615366645,1019.465738656174,1019.2565862663694,1019.0976662695793,32.05240512658537,49.58151816613099,38.727158137865196,35.784197300784044,4.095875,4.095875,4.095875,0.7468750000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1770.092,34.5,28.0,28.5,28.437,30.125,31.19140625,27.4853515625,27.998046875,28.4798828125,1019.114768357724,1019.4455604406618,1019.2390912427353,1019.0788480127541,32.12358357738171,49.65001306521909,39.06173912845558,35.91833599864363,4.095875,4.095875,4.095875,0.77625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1800.094,34.5,28.062,28.562,28.5,30.187,31.2626953125,27.537109375,28.073828125,28.5556640625,1019.09235100114,1019.4171144146657,1019.2361635104962,1019.075864680253,32.47304415061419,49.71190500350189,38.96125973674097,36.3899598724445,4.095875,4.095875,4.095875,0.7801250000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1830.096,34.625,28.062,28.625,28.562,30.25,31.333984375,27.6095703125,28.1193359375,28.6162109375,1019.0512671410173,1019.4104667769586,1019.2096702956097,1019.0637004807547,31.89851260948768,49.91291075345745,39.06162666774265,35.89481576401958,4.095875,4.095875,4.095875,0.8485,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1860.098,34.75,28.125,28.687,28.625,30.312,31.4001953125,27.661328125,28.1798828125,28.6818359375,1019.1082593709434,1019.4507269301249,1019.2252765710261,1019.0483935279766,31.83029718567613,49.55421254777171,39.17317336907938,35.89978667028065,4.095875,4.095875,4.095875,1.0095,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1890.1,34.75,28.187,28.75,28.687,30.375,31.4767578125,27.7234375,28.245703125,28.7626953125,1019.1203546744932,1019.4289498509137,1019.1977471340947,1019.0670023418501,31.712183632734142,49.74935714596338,39.19545320886535,35.94979039035861,4.095875,4.095875,4.095875,1.68775,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1920.101,34.875,28.25,28.75,28.75,30.437,31.54296875,27.7751953125,28.3212890625,28.8283203125,1019.137394434128,1019.4527388328756,1019.1960697492809,1019.0749604747534,32.1345055627016,49.457044449718346,39.00563066489196,35.67915294554788,4.095875,4.095875,4.095875,1.4697500000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1950.103,34.875,28.312,28.812,28.812,30.562,31.6041015625,27.842578125,28.3921875,28.8990234375,1019.1161896175136,1019.4158400057964,1019.170479142967,1019.0416749236219,31.98863883977093,49.7799622835096,39.20653163139615,35.47601519587663,4.095875,4.095875,4.095875,1.493125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1980.104,35.0,28.375,28.875,28.812,30.625,31.66015625,27.899609375,28.4578125,28.96484375,1019.0916204428408,1019.4074235242322,1019.175399340746,1019.0406693744459,31.94842942156476,49.49287780990613,38.59225019345039,35.82423892757432,4.095875,4.095875,4.095875,1.291125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
