time,t(s),T_{env},P_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
1729573470.151651,69723.843,21.7947265625,1024.6875928624413,21.875,22.0,22.0,22.187,21.4568359375,21.1283203125,21.33984375,21.4333984375,1024.4788763983518,1024.0740310851052,1024.3774724324273,1023.4817960946498,100,100,67.53696072031825,59.163235937370445,4.095875,4.095875,4.095875,0.744625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573500.1533728,69753.845,21.784765625,1024.6691625796686,21.875,22.0,21.937,22.187,21.4568359375,21.1283203125,21.33984375,21.428515625,1024.4737007321094,1024.0517526503254,1024.4147819453735,1023.4736818204194,100,100,67.71133660373167,59.058837975225124,4.095875,4.095875,4.095875,0.7155,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573530.1545136,69783.846,21.7796875,1024.6561550304202,21.875,22.0,21.937,22.187,21.4517578125,21.123046875,21.3349609375,21.4333984375,1024.4750716837548,1024.0922853542643,1024.4009584080275,1023.4598781367524,100,100,67.52606192712747,58.927195370812754,4.095875,4.095875,4.095875,0.732125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573560.1566472,69813.848,21.7896484375,1024.6708624054068,21.875,22.0,21.937,22.187,21.4517578125,21.11796875,21.3349609375,21.428515625,1024.4619783981457,1024.086942972423,1024.3884401415949,1023.4806811545616,100,100,67.65139591454785,59.21245918758883,4.095875,4.095875,4.095875,0.716875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573590.1583686,69843.85,21.7896484375,1024.6419653775422,21.875,22.0,21.937,22.125,21.4466796875,21.123046875,21.3349609375,21.418359375,1024.4799816669474,1024.0952623410603,1024.4087340999572,1023.4653721054697,100,100,67.65107381608624,59.35004528829606,4.095875,4.095875,4.095875,0.710875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573620.1601994,69873.851,21.7796875,1024.6508773043845,21.875,22.0,22.0,22.187,21.4517578125,21.123046875,21.3248046875,21.4234375,1024.4518927934087,1024.0766442160404,1024.3884401415949,1023.4653721054697,100,100,67.70043837614548,59.124312188144394,4.095875,4.095875,4.095875,0.716875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573650.1621912,69903.853,21.7896484375,1024.6729748620396,21.875,22.0,21.937,22.187,21.4517578125,21.1283203125,21.3298828125,21.4234375,1024.4535294403368,1024.056730962247,1024.406487174108,1023.4823821603727,100,100,67.27473121280622,59.26763067214426,4.095875,4.095875,4.095875,0.711875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573680.1633255,69933.855,21.7998046875,1024.689471349371,21.875,22.0,21.937,22.187,21.4466796875,21.11796875,21.3298828125,21.418359375,1024.4704273841517,1024.0766442160404,1024.399924615902,1023.5010932290018,100,100,67.54753851025806,59.2786194038523,4.095875,4.095875,4.095875,0.704,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573710.1645565,69963.856,21.784765625,1024.6963598000227,21.875,22.0,21.937,22.187,21.4568359375,21.1126953125,21.3298828125,21.4234375,1024.4949775002715,1024.086942972423,1024.405970074064,1023.4770838588555,100,100,67.55298781641699,59.15202020211748,4.095875,4.095875,4.095875,0.759875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573740.166541,69993.858,21.784765625,1024.6929601464817,21.875,22.0,22.0,22.187,21.4466796875,21.1076171875,21.3146484375,21.418359375,1024.4633493232927,1024.0961927112317,1024.3988904204682,1023.50488503827,100,100,67.48214614703548,59.052883133656614,4.095875,4.095875,4.095875,0.725,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573770.1686323,70023.86,21.7796875,1024.7234681707355,21.875,22.0,22.0,22.187,21.4466796875,21.1126953125,21.3248046875,21.4234375,1024.4862623927647,1024.1131294034049,1024.3736743936904,1023.469359502173,100,100,67.53630617883368,59.2062557636758,4.095875,4.095875,4.095875,0.74075,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573800.1705568,70053.862,21.7896484375,1024.7014592808682,21.875,22.0,22.0,22.187,21.4416015625,21.1076171875,21.3146484375,21.418359375,1024.4797158001668,1024.108151124076,1024.413655940597,1023.4842782840175,100,100,67.43821795261054,59.05814308028786,4.095875,4.095875,4.095875,0.748125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573830.1724923,70083.864,21.7896484375,1024.7286565228676,21.875,22.0,21.937,22.187,21.4416015625,21.1076171875,21.3248046875,21.4234375,1024.4944456349972,1024.077939181411,1024.3836077754247,1023.5164022915701,100,100,67.61737490862016,58.87109138527228,4.095875,4.095875,4.095875,0.724375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573860.1736135,70113.865,21.784765625,1024.7256690865454,21.875,22.0,21.937,22.187,21.4517578125,21.1076171875,21.3248046875,21.428515625,1024.4928089864186,1024.0533900917662,1024.416937168022,1023.5080921826687,100,100,67.77672522689274,58.970696755343006,4.095875,4.095875,4.095875,0.740625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573890.1747234,70143.866,21.7896484375,1024.7037490181635,21.875,22.0,21.937,22.187,21.4466796875,21.11796875,21.3298828125,21.418359375,1024.4829890963338,1024.0720079042774,1024.409768453609,1023.4810713328052,100,100,67.85301034547591,59.40451927387567,4.095875,4.095875,4.095875,0.737625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1729573920.1758447,70173.867,21.7998046875,1024.7352781832356,21.875,22.0,22.0,22.187,21.4466796875,21.11796875,21.3248046875,21.4234375,1024.522268670931,1024.13008875572,1024.439817243973,1023.4946791627881,100,100,67.42765153890517,59.052648546547964,4.095875,4.095875,4.095875,0.719375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
