t(s),T_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
0.0,24.375,23.562,23.5,23.375,23.75,25.3484375,24.710546875,25.214453125,25.110546875,1019.7504784941087,1019.8389516200975,1019.8554982404147,1019.6145178584222,54.05486222338533,54.754537795971366,52.09800394855941,55.3852531532521,4.095875,4.095875,4.095875,1.142375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
30.0,24.375,23.625,23.5,23.437,23.75,25.1599609375,24.60703125,25.1236328125,25.141015625,1019.7573819898829,1019.8725669010097,1019.8638048450478,1019.6331955503857,54.70821787705622,55.058172797942866,52.29394224308293,55.008429664295036,4.095875,4.095875,4.095875,0.756375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
60.001,24.375,23.625,23.5,23.437,23.812,24.9919921875,24.4931640625,25.017578125,25.1005859375,1019.8022950131193,1019.879137324216,1019.8872915733649,1019.7078180219692,55.6946085275477,55.812377812563405,52.45083837280221,55.52835248941437,4.095875,4.095875,4.095875,0.766375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
90.003,24.25,23.562,23.562,23.5,23.812,24.82890625,24.35859375,24.866015625,24.99453125,1019.7537590659363,1019.8606246359595,1019.8422155402031,1019.670388857013,56.24402560553995,56.49936106863044,53.417491402919175,55.76898444093667,4.095875,4.095875,4.095875,0.81825,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
120.005,24.25,23.625,23.562,23.5,23.812,24.68125,24.213671875,24.714453125,24.848046875,1019.8006845611054,1019.8550704492914,1019.8597493235601,1019.6547690125028,57.24014271237043,57.442811445007564,54.106582047335856,56.85524783556681,4.095875,4.095875,4.095875,1.027625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
150.007,24.25,23.625,23.562,23.5,23.812,24.5130859375,24.073828125,24.5326171875,24.706640625,1019.7572048761176,1019.7809187706313,1019.833385942656,1019.6137182837115,58.35478537824227,58.30816000104234,55.04290172999194,57.74089104091945,4.095875,4.095875,4.095875,1.4375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
180.009,24.25,23.625,23.562,23.5,23.812,24.3755859375,23.9185546875,24.3759765625,24.56015625,1019.7899311745116,1019.8600512040487,1019.8490328814908,1019.6540464041273,58.95770440639498,59.23889153570172,55.95127621704161,58.863863750393705,4.095875,4.095875,4.095875,1.1031250000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
210.011,24.25,23.625,23.562,23.5,23.812,24.2330078125,23.7994140625,24.2345703125,24.40859375,1019.8010418845109,1019.8546637669184,1019.8930248552228,1019.650422762567,59.50079379578394,60.22477547485036,56.573034148887395,59.10054990316267,4.095875,4.095875,4.095875,1.0335,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
240.013,24.25,23.625,23.562,23.5,23.812,24.1208984375,23.6958984375,24.09296875,24.2873046875,1019.7466616162998,1019.8728343928743,1019.8359845762359,1019.6569062429622,60.88621741211854,60.71171881900266,57.700853228128494,60.16223434524121,4.095875,4.095875,4.095875,0.942625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
270.014,24.125,23.625,23.562,23.5,23.812,24.029296875,23.59765625,23.9919921875,24.1560546875,1019.7434075575419,1019.8392529687794,1019.8350895514116,1019.6138136387091,61.26181958556458,61.59961786859375,58.28481878918315,60.60991004038247,4.095875,4.095875,4.095875,1.065625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
300.016,24.125,23.625,23.562,23.5,23.875,23.92734375,23.5095703125,23.9111328125,24.0599609375,1019.7401227250604,1019.8263280728193,1019.8701170033007,1019.6002495973023,62.10443299976428,62.66112710069375,59.25349389577433,61.55517116264496,4.095875,4.095875,4.095875,1.2730000000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
330.018,24.125,23.625,23.562,23.5,23.875,23.8560546875,23.4318359375,23.81015625,23.9640625,1019.7313793809969,1019.8761483245441,1019.8259872294751,1019.6466754421754,62.49062881201776,63.05059117929722,59.94141032546243,62.18504984770027,4.095875,4.095875,4.095875,1.7105000000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
360.019,24.125,23.625,23.562,23.5,23.812,23.774609375,23.3490234375,23.729296875,23.878125,1019.7564902764285,1019.8228885523368,1019.8217568578757,1019.6537858554406,63.13818220739534,63.87220955644705,60.97499415058683,63.201624800857935,4.095875,4.095875,4.095875,1.6335,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
390.02,24.125,23.625,23.562,23.5,23.875,23.7083984375,23.2869140625,23.6484375,23.7873046875,1019.7503701815696,1019.8200818361777,1019.8369242584673,1019.6273138958964,64.16445863991206,64.81356773540422,61.43770920119533,63.87495873800461,4.095875,4.095875,4.095875,1.854875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
420.022,24.125,23.625,23.625,23.5,23.812,23.65234375,23.23515625,23.5626953125,23.721484375,1019.7449557666066,1019.8673465336012,1019.8204366954486,1019.6420682264595,64.47569419323128,65.26929918396667,62.32287018889281,64.64913108166529,4.095875,4.095875,4.095875,1.757875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
450.023,24.125,23.625,23.562,23.5,23.875,23.5962890625,23.1783203125,23.496875,23.65078125,1019.6919119782167,1019.7730993391107,1019.7521370848523,1019.5253716103881,64.83019725731843,65.66963246331163,62.889477570264695,65.14701607785236,4.095875,4.095875,4.095875,2.10425,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
480.025,24.125,23.625,23.625,23.5,23.875,23.53515625,23.1162109375,23.436328125,23.590234375,1019.6611207640431,1019.798491036971,1019.7664605087543,1019.5782061571233,65.51481395090904,66.4525208630296,63.499096707239694,65.81611769743084,4.095875,4.095875,4.095875,1.781375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
