t(s),T_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
58773.364,23.75,23.125,23.312,23.25,23.375,22.50625,22.0083984375,22.2744140625,22.3982421875,1001.2112028996906,1001.1662260602616,1000.9852354647832,1001.0344776264349,100,100,100,100,0.8971250000000001,1.1785,1.829625,1.017125,3.8883405813687344,3.5766170748455024,3.8063080796520943,3.7899015793087667,1.0336095216296637,2.132845044632639,1.8703410391393913,1.8375280384527353
58803.366,23.75,23.125,23.312,23.25,23.375,22.511328125,22.003125,22.2845703125,22.3931640625,1001.2160611960394,1001.1762348458628,1000.99045331464,1001.0225589167327,100,100,100,100,1.164625,1.206375,1.95375,1.07325,3.970373083085374,3.6586495765621425,3.8391210803387503,3.8063080796520943,1.0500160219729915,2.050812542915999,1.9031540398260471,1.8703410391393913
58833.367,23.75,23.125,23.312,23.25,23.375,22.50625,22.0083984375,22.2744140625,22.3982421875,1001.216118245373,1001.1712084495696,1000.9891205817501,1001.0425947613517,100,100,100,100,0.9998750000000001,1.1808750000000001,1.854375,1.0115,3.9375600823987185,3.6422430762188145,3.871934081025407,3.7899015793087667,1.0172030212863357,2.0836255436026554,1.9195605401693752,1.8211215381094072
58863.369,23.75,23.187,23.25,23.25,23.375,22.511328125,22.0083984375,22.2947265625,22.3982421875,1001.2324455546003,1001.1911380129261,1001.0025673402248,1001.0047390189525,100,100,100,100,0.954125,1.241875,1.829625,1.171375,3.8883405813687344,3.724275577935454,3.7406820782787826,3.7406820782787826,1.0172030212863357,2.132845044632639,1.9031540398260471,1.9031540398260471
58893.37,23.75,23.125,23.312,23.25,23.375,22.501171875,21.998046875,22.2845703125,22.3982421875,1001.248944438102,1001.1844505079733,1000.9710567541379,1000.9778927044016,100,100,100,100,0.93075,1.1925000000000001,1.903375,1.0855000000000001,3.9211535820553904,3.724275577935454,3.724275577935454,3.8227145799954223,1.0172030212863357,2.132845044632639,1.8703410391393913,1.8375280384527353
58923.372,23.625,23.187,23.312,23.25,23.375,22.501171875,21.998046875,22.2642578125,22.3931640625,1001.2095074544694,1001.1695917667911,1001.029865015527,1001.0157482270478,100,100,100,100,1.0825,1.298625,1.984625,1.193875,3.8883405813687344,3.6914625772487986,3.6750560769054705,3.7570885786221107,1.0007965209430076,2.100032043945983,1.8867475394827193,1.8211215381094072
58953.374,23.75,23.125,23.25,23.25,23.375,22.49609375,21.998046875,22.2693359375,22.3931640625,1001.2668527291356,1001.1496625361091,1000.9986821873271,1001.0361802995354,100,100,100,100,1.1320000000000001,1.248625,1.979875,1.275375,3.8555275806820783,3.724275577935454,3.7899015793087667,3.8391210803387503,1.0336095216296637,2.132845044632639,1.8867475394827193,1.8211215381094072
58983.376,23.75,23.125,23.312,23.25,23.375,22.49609375,21.998046875,22.2744140625,22.3931640625,1001.2619374166995,1001.1778516362663,1000.986567881399,1000.9957126655386,100,100,100,100,0.9912500000000001,1.34,1.7595,1.20525,3.7078690775921266,3.625836575875487,3.871934081025407,3.7734950789654387,1.0172030212863357,2.132845044632639,1.8539345387960633,1.8539345387960633
59013.378,23.75,23.125,23.312,23.25,23.375,22.49609375,21.9927734375,22.2693359375,22.3931640625,1001.2636332843653,1001.1695917667911,1001.0131516398179,1001.0151503372451,100,100,100,100,1.116625,1.596,1.725,1.16175,3.8555275806820783,3.6914625772487986,3.8063080796520943,3.8063080796520943,1.0336095216296637,2.132845044632639,1.8867475394827193,1.8867475394827193
59043.379,23.75,23.125,23.312,23.25,23.375,22.49609375,21.998046875,22.2693359375,22.3880859375,1001.2667374988341,1001.1928425483047,1001.0151036014901,1001.0015291759015,100,100,100,100,1.091375,1.19475,2.0275,1.132625,3.9211535820553904,3.6422430762188145,3.7406820782787826,3.7570885786221107,1.0007965209430076,2.116438544289311,1.8867475394827193,1.8867475394827193
