time,t(s),T_{env},P_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
1733236667.3622994,0.0,22.416796875,1022.7814030945401,22.812,22.125,22.062,22.25,23.7787109375,21.651171875,21.8197265625,21.8830078125,1028.5858601921884,1003.0080179936809,1026.859448712753,1009.1469964645548,41.479823577714924,54.79607396977372,38.04707620873736,35.7887397770647,4.095875,4.095875,4.095875,0.538125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733236697.3626049,30.0,22.3865234375,1022.722884666927,22.812,22.125,22.062,22.312,23.737890625,21.65625,21.8298828125,21.903125,1027.6222201749902,1003.0397149360199,1026.8700177951227,1009.1743235221478,41.698445687205,54.818294472276044,38.22316331465079,35.987956169049,4.095875,4.095875,4.095875,0.690125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733236727.3642318,60.002,22.351171875,1022.7514842865119,22.75,22.125,22.062,22.25,23.65078125,21.6666015625,21.8400390625,21.903125,1026.7778726714191,1003.0760783722483,1026.8880803359257,1009.1851741262107,41.89448469710246,54.616510592534425,38.24517208509223,36.032289579633456,4.095875,4.095875,4.095875,0.6655,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733236757.3653324,90.003,22.315625,1022.7322076177886,22.75,22.125,22.062,22.25,23.5484375,21.65625,21.8298828125,21.8880859375,1026.1684685234789,1003.0611384797475,1026.8733018928526,1009.1919808070461,42.18566104335312,54.73641288129599,38.190147651569625,35.95478693872356,4.095875,4.095875,4.095875,0.666625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733236787.3672078,120.005,22.2955078125,1022.7206477561489,22.687,22.125,22.0,22.25,23.425390625,21.6458984375,21.8248046875,21.8830078125,1025.641901035759,1003.0644573079833,1026.8922891768927,1009.1997469506542,42.02211779614996,54.74148737804354,38.30570761576674,35.93829437264245,4.095875,4.095875,4.095875,0.533125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733236817.3690052,150.007,22.2650390625,1022.7521671829116,22.687,22.125,22.0,22.25,23.3333984375,21.6251953125,21.809765625,21.8578125,1025.2263232021955,1003.0461947069791,1026.8895934358072,1009.1438056912011,42.39165934413637,54.72980166220476,38.102111870781414,35.57835607254427,4.095875,4.095875,4.095875,0.685625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733236847.3708925,180.009,22.234765625,1022.7273414034997,22.625,22.125,22.0,22.25,23.215625,21.61484375,21.789453125,21.84765625,1024.8595338406028,1003.0445326458522,1026.8776331219683,1009.133487419741,42.70480279208355,54.75125074594245,38.234179653402215,36.03808800277941,4.095875,4.095875,4.095875,0.5533750000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733236877.3726487,210.01,22.234765625,1022.6986547025654,22.625,22.125,22.062,22.25,23.1130859375,21.594140625,21.7794921875,21.8173828125,1024.4917486797067,1003.0561457916757,1026.8441357949114,1009.163369426056,42.61434518283157,54.93604986682895,38.03610349597889,35.85003100781597,4.095875,4.095875,4.095875,0.53025,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733236907.3740263,240.012,22.224609375,1022.6901500759604,22.625,22.125,22.0,22.25,23.03125,21.5837890625,21.7642578125,21.7921875,1024.2269962409912,1003.0629358874977,1026.8764455078408,1009.1629383562432,42.753709871879536,55.15395871433616,38.02510614504121,35.7615635573936,4.095875,4.095875,4.095875,0.691125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733236937.3757467,270.013,22.234765625,1022.6919656463364,22.625,22.125,22.0,22.25,22.9544921875,21.5787109375,21.7591796875,21.7970703125,1024.0124389351572,1003.0362207367049,1026.835265636972,1009.1628271643544,43.111534793545715,54.90233581079988,38.31121875386259,36.14919247495976,4.095875,4.095875,4.095875,0.603125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
