t(s),T_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
0.0,22.875,22.375,22.75,22.625,22.812,25.0173828125,24.70546875,24.9669921875,23.948828125,997.7633447397806,995.7917847871099,998.3900149767363,997.6895804487235,46.67605530573511,58.00639486357914,53.05157779087196,56.59214315922406,-0.105875,-0.10337500000000001,-0.100875,-0.111,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,1.0336095216296637,2.116438544289311,2.0344060425726713,1.7883085374227512
30.0,22.875,22.375,22.75,22.687,22.812,24.9767578125,24.7001953125,25.0982421875,24.1962890625,997.7337010434028,995.8532391256128,998.3503003903646,997.7553695662328,47.134190425930136,58.807983663364055,53.98253839053949,57.38769833811274,-0.105875,-0.10337500000000001,-0.100875,-0.111,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,1.0007965209430076,2.0672190432593274,2.0672190432593274,1.7883085374227512
60.001,22.875,22.375,22.812,22.687,22.812,24.8697265625,24.6484375,25.1236328125,24.2923828125,997.6924109437364,996.0850594067233,998.3226246324505,997.823741439766,47.285125583719484,59.60124850258062,54.292564288545606,57.547180471030295,-0.105875,-0.10337500000000001,-0.100875,-0.111,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.9679835202563517,2.0672190432593274,2.050812542915999,1.7719020370794232
90.003,22.875,22.375,22.75,22.687,22.875,24.7423828125,24.529296875,25.0529296875,24.2822265625,997.7465181348726,996.3408440997993,998.359863729897,997.8647247158955,47.96003051005736,60.8854923232065,54.77506142824446,57.85658390301459,-0.105875,-0.10337500000000001,-0.100875,-0.111,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.9843900205996796,2.100032043945983,2.0179995422293433,1.7390890363927674
120.005,22.875,22.437,22.812,22.687,22.875,24.579296875,24.384375,24.91640625,24.2166015625,997.7200670308027,996.51093825726,998.3566751220069,997.8620269195941,48.47518851760007,62.165658579018626,54.979945292404224,58.12441074325184,-0.105875,-0.10337500000000001,-0.100875,-0.111,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,1.0007965209430076,2.0672190432593274,2.0015930418860153,1.7554955367360954
150.007,22.875,22.437,22.812,22.687,22.875,24.4265625,24.239453125,24.769921875,24.1306640625,997.7556504985093,996.7639597241614,998.3246285041372,997.8656567669254,49.5521930082599,63.54989248864055,55.96614733239114,58.696002796038,-0.105875,-0.10337500000000001,-0.100875,-0.111,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,1.0007965209430076,2.0672190432593274,2.0344060425726713,1.7390890363927674
180.009,22.875,22.437,22.812,22.75,22.875,24.2685546875,24.0841796875,24.6083984375,24.024609375,997.7257583193241,996.9803303965277,998.3526689219201,997.9095750602604,50.18609926103646,65.17712508224196,56.63783703842439,59.204890722833426,-0.105875,-0.10337500000000001,-0.100875,-0.111,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,1.0007965209430076,2.0672190432593274,2.050812542915999,1.7062760357061113
210.011,22.875,22.375,22.812,22.75,22.937,24.1056640625,23.9443359375,24.4466796875,23.9083984375,997.7512794745587,997.2074642951125,998.3187000412713,997.9310735368522,51.385945380428815,66.80975585722629,57.29792393055747,60.08377785700113,-0.105875,-0.10337500000000001,-0.100875,-0.111,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.9843900205996796,2.0836255436026554,2.050812542915999,1.7883085374227512
240.012,22.875,22.437,22.812,22.75,22.937,23.9732421875,23.7994140625,24.3052734375,23.7923828125,997.7310293375547,997.3351866269393,998.3305296644477,997.9569691964227,52.16086908503907,68.3842626643682,58.27648642355824,60.7245813500859,-0.105875,-0.10337500000000001,-0.100875,-0.111,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.9843900205996796,2.0836255436026554,2.0179995422293433,1.7390890363927674
270.013,22.875,22.437,22.812,22.687,22.937,23.8306640625,23.659765625,24.1486328125,23.676171875,997.7451760177598,997.4257700044009,998.348192235154,997.9524421640708,52.87477958826385,69.88262308151101,59.00119159901482,61.01673352420532,-0.105875,-0.10337500000000001,-0.100875,-0.111,4.183657587548638,4.183657587548638,4.167251087205311,4.183657587548638,0.9843900205996796,2.0672190432593274,2.050812542915999,1.7062760357061113
