time,t(s),T_{env},P_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
1733149755.5279891,0.0,22.2904296875,1011.3216495782412,22.5,22.25,22.187,22.312,22.2326171875,21.5994140625,21.7490234375,21.7970703125,1015.8049267059521,1003.6520407540123,1027.2796201693086,1010.6353102987684,44.910847154798766,55.94053982362555,38.333225551399366,39.62428392676904,4.095875,4.095875,4.095875,0.59075,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733149785.528365,30.0,22.3107421875,1011.3733281631613,22.5,22.25,22.187,22.25,22.406640625,21.61484375,21.7794921875,21.908203125,1013.8073863195062,1003.6555235133046,1027.2672114329807,1010.5425109395285,44.516133794946285,55.733810757703026,38.091136942159025,39.558133851444595,4.095875,4.095875,4.095875,0.71525,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733149815.5303063,60.002,22.2853515625,1011.3847800093266,22.5,22.312,22.187,22.25,22.4373046875,21.63046875,21.7794921875,21.9689453125,1012.6597876814345,1003.6337942280692,1027.2420027958713,1010.4564670679638,44.70117094805478,56.12122037744138,38.42125571293724,39.51954419292762,4.095875,4.095875,4.095875,0.7937500000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733149845.53213,90.004,22.2701171875,1011.401026495987,22.5,22.25,22.125,22.312,22.4271484375,21.63046875,21.784375,21.97890625,1011.9036474731475,1003.6155466768951,1027.2408914538446,1010.4126712627781,44.66736507044687,55.83264227452586,38.28370506130198,39.61918537023757,4.095875,4.095875,4.095875,0.7987500000000001,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733149875.5338893,120.006,22.2650390625,1011.421847031671,22.5,22.25,22.125,22.25,22.396484375,21.6408203125,21.789453125,21.9740234375,1011.4681452026257,1003.6140378253513,1027.2496315842714,1010.365641212202,44.70611895133136,55.77766517351258,38.344227659406734,39.32589451572818,4.095875,4.095875,4.095875,0.7855,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733149905.5356889,150.008,22.26015625,1011.3946384722899,22.437,22.312,22.187,22.312,22.360546875,21.6251953125,21.789453125,21.9638671875,1011.1446095595079,1003.6156977420937,1027.2857541372741,1010.3291361436038,44.91818246155352,55.86477108518798,38.05260750713964,39.61913949053137,4.095875,4.095875,4.095875,0.818875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733149935.536739,180.009,22.244921875,1011.4016475013118,22.437,22.312,22.187,22.25,22.3248046875,21.6251953125,21.7794921875,21.9384765625,1010.9383435727498,1003.6321459796568,1027.2408914538446,1010.318787011573,44.73875765264795,55.42841338106469,37.986568208346725,39.17091180379247,4.095875,4.095875,4.095875,0.74875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733149965.5386162,210.011,22.255078125,1011.444366980866,22.437,22.25,22.125,22.25,22.2787109375,21.61484375,21.7693359375,21.928515625,1010.767063652777,1003.5956049496697,1027.2398302232389,1010.3276080782693,44.91717697835856,56.12688092130575,38.22318251716046,39.50837441231106,4.095875,4.095875,4.095875,0.723625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733149995.5404658,240.012,22.25,1011.4734817318473,22.437,22.25,22.187,22.312,22.2427734375,21.61484375,21.7693359375,21.908203125,1010.6915159205381,1003.5922851989197,1027.227225636878,1010.2580071922789,45.179317879433604,55.79362654798821,38.2011755497105,39.50834306002673,4.095875,4.095875,4.095875,0.786,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733150025.541689,270.014,22.244921875,1011.4719872283371,22.437,22.25,22.125,22.25,22.2017578125,21.6044921875,21.7744140625,21.8880859375,1010.633840990717,1003.5906367510718,1027.2283369696756,1010.259564900813,45.08941398487459,55.72289716828544,38.26720066492034,39.32022964621932,4.095875,4.095875,4.095875,0.656375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733150055.5434463,300.015,22.244921875,1011.4732756420159,22.437,22.25,22.187,22.25,22.1609375,21.6044921875,21.7642578125,21.8830078125,1010.6409341189449,1003.5756864492482,1027.210856855406,1010.2697750290602,45.4072053882058,55.635380735106985,38.096639134940766,39.170806785113705,4.095875,4.095875,4.095875,0.858,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733150085.5451534,330.017,22.23984375,1011.5113039077008,22.375,22.25,22.125,22.312,22.125,21.6044921875,21.7642578125,21.8578125,1010.6302162770799,1003.5789945161065,1027.1982524669181,1010.2274026978309,45.52967604140886,56.00035515627745,38.140658819015094,39.53039752652123,4.095875,4.095875,4.095875,0.93175,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733150115.546997,360.019,22.234765625,1011.5062024971932,22.437,22.25,22.125,22.312,22.0892578125,21.5994140625,21.7591796875,21.842578125,1010.669234689554,1003.5574047222436,1027.1893181780306,1010.2790721950928,45.367224030623724,55.787151615732434,38.22869343442136,39.32013812036905,4.095875,4.095875,4.095875,0.687875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733150145.5487099,390.021,22.2095703125,1011.483537117618,22.375,22.25,22.125,22.312,22.073828125,21.5837890625,21.7490234375,21.832421875,1010.710905491683,1003.5907640563048,1027.2210932682713,1010.226178729909,45.38920516615066,55.8364592745655,37.86004818481113,39.44733974963584,4.095875,4.095875,4.095875,0.973125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733150175.5504081,420.022,22.1994140625,1011.5264571931516,22.375,22.25,22.125,22.312,22.027734375,21.5837890625,21.7390625,21.8123046875,1010.7280498931781,1003.5424543651984,1027.2194514407927,1010.2274191483833,45.53957745960468,55.82513685261079,38.08014195999683,39.7072723482243,4.095875,4.095875,4.095875,0.87125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733150205.552123,450.024,22.1943359375,1011.4815708788159,22.375,22.25,22.125,22.312,22.0021484375,21.5787109375,21.733984375,21.7970703125,1010.7330999917781,1003.5492312811164,1027.1773440829568,1010.2048433945222,45.41059536955379,55.764917844465266,38.23419787532682,39.403031128861585,4.095875,4.095875,4.095875,0.960875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733150235.553797,480.026,22.1689453125,1011.4757020548808,22.375,22.25,22.125,22.25,21.981640625,21.5630859375,21.72890625,21.787109375,1010.7244031799765,1003.5590264746672,1027.1571116553764,1010.196645937597,45.76764783095718,55.67154740037412,38.168179479304634,39.45280150991528,4.095875,4.095875,4.095875,0.938875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733150265.5548573,510.027,22.1640625,1011.4263940625782,22.375,22.25,22.187,22.312,21.9509765625,21.5630859375,21.723828125,21.78203125,1010.7690768271448,1003.5508910341763,1027.1718877268693,1010.2091748978911,45.73933945824298,55.753188898266465,38.01963797394609,39.45831269811681,4.095875,4.095875,4.095875,0.938625,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733150295.5568461,540.029,22.1689453125,1011.4805985933413,22.375,22.25,22.125,22.312,21.9203125,21.5580078125,21.71875,21.78203125,1010.7922297471774,1003.577269745813,1027.1706304019804,1010.2179911481821,45.487746889862706,55.84027459248008,38.15167434598348,39.30895766296731,4.095875,4.095875,4.095875,0.868375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
