t(s),T_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
56853.249,23.375,22.812,22.937,22.937,23.062,22.1853515625,21.6873046875,21.9865234375,22.15078125,1002.1997928809509,1002.3987772756675,1002.2165175592287,1002.2749813809422,100,100,100,100,4.00675,4.041125,4.085125,4.001875,3.4617715724422062,3.1992675669489588,3.4453650720988787,3.3797390707255666,0.8531380178530557,2.0179995422293433,1.8047150377660794,1.6898695353627833
56883.251,23.375,22.812,22.937,22.937,23.062,22.1751953125,21.6873046875,21.9865234375,22.145703125,1002.2178069846311,1002.4137283512594,1002.2043770132339,1002.2447256119174,100,100,100,100,3.9945,4.023875,4.05375,4.0051250000000005,3.4781780727855347,3.3305195696955825,3.4289585717555506,3.3797390707255666,0.8695445181963837,2.0015930418860153,1.7883085374227512,1.6406500343327994
56913.252,23.375,22.812,22.937,22.937,23.062,22.16484375,21.671875,21.9966796875,22.135546875,1002.1769373150656,1002.3921587713977,1002.1945283546015,1002.2577140540171,100,100,100,100,4.0325,3.9675000000000002,4.078875,3.992625,3.5438040741588464,3.232080567635615,3.5438040741588464,3.4453650720988787,0.8531380178530557,2.0015930418860153,1.8211215381094072,1.6734630350194555
56943.253,23.375,22.812,22.937,22.937,23.062,22.169921875,21.6822265625,21.9916015625,22.135546875,1002.1752282070153,1002.4072500370073,1002.2027355699624,1002.3094028346385,100,100,100,100,3.94925,4.016875,4.031625,4.039,3.4945845731288627,3.248487067978943,3.4945845731288627,3.4945845731288627,0.8695445181963837,2.0179995422293433,1.8047150377660794,1.7062760357061113
56973.255,23.375,22.812,22.937,22.937,23.062,22.1802734375,21.6873046875,21.9916015625,22.135546875,1002.1801411406116,1002.4037573993951,1002.2076598999765,1002.2910610320142,100,100,100,100,3.976125,3.95375,4.075875,3.97125,3.5109910734721907,3.2156740672922868,3.5602105745021744,3.4617715724422062,0.8531380178530557,2.0015930418860153,1.8047150377660794,1.6898695353627833
57003.256,23.375,22.812,22.937,22.937,23.062,22.1751953125,21.676953125,21.9814453125,22.140625,1002.2243575697726,1002.4236884419709,1002.220468702465,1002.2662240777466,100,100,100,100,4.0275,3.948,4.072,3.96975,3.4289585717555506,3.346926070038911,3.4453650720988787,3.4945845731288627,0.8531380178530557,2.0179995422293433,1.8047150377660794,1.6570565346761272
57033.259,23.375,22.812,22.937,22.937,23.062,22.1751953125,21.6873046875,21.9916015625,22.135546875,1002.2030681719335,1002.4054386711184,1002.1915705426705,1002.2859549750261,100,100,100,100,4.015875,4.052625,4.0545,4.0040000000000004,3.4125520714122226,3.1336415655756467,3.4781780727855347,3.4453650720988787,0.8367315175097277,2.0179995422293433,1.8211215381094072,1.7062760357061113
57063.261,23.375,22.812,22.937,22.937,23.062,22.1751953125,21.6822265625,22.0017578125,22.145703125,1002.2030681719335,1002.393970027315,1002.1932119986501,1002.2566398294016,100,100,100,100,4.008875,3.978375,4.095875,3.981375,3.4453650720988787,3.264893568322271,3.5438040741588464,3.3961455710688946,0.8859510185397116,2.0015930418860153,1.8211215381094072,1.6898695353627833
57093.263,23.375,22.812,22.937,22.937,23.062,22.1751953125,21.6873046875,21.9966796875,22.140625,1002.1917477126589,1002.3840100229011,1002.2053522462472,1002.2201346070066,100,100,100,100,4.07025,4.02675,4.058125,4.00425,3.4945845731288627,3.1828610666056307,3.5602105745021744,3.4453650720988787,0.8367315175097277,1.985186541542687,1.8211215381094072,1.6898695353627833
57123.264,23.375,22.812,22.937,22.937,23.062,22.1802734375,21.6873046875,22.0017578125,22.135546875,1002.2212258079172,1002.3904881491169,1002.1758055661699,1002.2260032772319,100,100,100,100,4.0105,4.058,4.095875,4.02825,3.3797390707255666,3.1500480659189747,3.5273975738155188,3.3961455710688946,0.8367315175097277,2.0015930418860153,1.8047150377660794,1.6898695353627833
