time,t(s),T_{env},P_{env},T1_{ext},T2_{ext},T3_{ext},T4_{ext},T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_{180},Turb2_{180},Turb3_{180},Turb4_{180},Turb1_{135},Turb2_{135},Turb3_{135},Turb4_{135},Turb1_{ref},Turb2_{ref},Turb3_{ref},Turb4_{ref}
1733538602.139047,58533.465,21.4052734375,991.4235819910707,21.5,21.562,21.437,21.625,21.02421875,20.7763671875,20.9509765625,20.9890625,1009.9406779049733,1000.4221401877269,1024.3199507005097,1006.3211927722775,41.626906335717095,55.123082636435335,38.84935048198544,35.79425700353841,4.095875,4.095875,4.095875,0.542375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733538632.1409192,58563.467,21.4154296875,991.4208699338024,21.5,21.5,21.5,21.625,21.02421875,20.7763671875,20.9560546875,20.973828125,1009.9849812009641,1000.4287705838194,1024.3690739360736,1006.3075999393557,41.62145467260302,55.221933609411856,39.003081406760934,35.805250330501515,4.095875,4.095875,4.095875,0.632375,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733538662.1428304,58593.469,21.4205078125,991.4150754465758,21.5,21.562,21.437,21.625,21.0345703125,20.78671875,20.9509765625,20.97890625,1009.9222365166206,1000.4354009809965,1024.3625151546184,1006.3341386652854,41.526480723361,55.10733225165465,38.9371832478026,35.87712911467689,4.095875,4.095875,4.095875,0.69075,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733538692.1446965,58623.471,21.4306640625,991.3352963275353,21.5,21.562,21.437,21.625,21.019140625,20.791796875,20.9560546875,20.983984375,1009.9148850894238,1000.4403696253645,1024.3209988638346,1006.3157718930488,41.582398748562646,54.98242911506413,39.123886654652054,35.772088538971126,4.095875,4.095875,4.095875,0.688125,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733538722.146628,58653.473,21.4408203125,991.312525414011,21.5,21.562,21.437,21.625,21.0294921875,20.7970703125,20.97109375,20.9990234375,1009.9299738598206,1000.4849632489824,1024.3619908943315,1006.3446569064373,41.41501115340736,55.2116339102476,39.200765591936154,35.954502867511636,4.095875,4.095875,4.095875,0.5325,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733538752.1480134,58683.474,21.455859375,991.2829361992974,21.562,21.562,21.437,21.625,21.0447265625,20.8177734375,20.97109375,20.9990234375,1009.9310130105814,1000.4635624180091,1024.3684825383598,1006.3106745398811,41.805603080594494,54.81957621083685,39.01411715543176,36.03182079749697,4.095875,4.095875,4.095875,0.56,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733538782.1498773,58713.476,21.476171875,991.3114412835292,21.5,21.562,21.5,21.625,21.0498046875,20.8177734375,20.99140625,21.0041015625,1009.96693251295,1000.4851126264165,1024.3773936884527,1006.3572795136939,41.604811681023776,54.99956166728224,39.0635562160129,35.661484486449474,4.095875,4.095875,4.095875,0.54875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733538812.1517694,58743.478,21.47109375,991.2499759562799,21.5,21.562,21.437,21.625,21.0498046875,20.828125,20.99140625,20.9990234375,1009.992081715963,1000.4552738793647,1024.386116358933,1006.3219210056259,41.727593553692,55.430144918761044,39.08001008610598,35.72228419016906,4.095875,4.095875,4.095875,0.580875,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733538842.1529574,58773.479,21.48125,991.2632028289263,21.5,21.562,21.437,21.625,21.055078125,20.828125,20.996484375,20.9990234375,1009.9853752600509,1000.470187813033,1024.4145163670719,1006.3572795136939,41.44863813662504,55.299401634907774,38.87684362228368,35.76091294007996,4.095875,4.095875,4.095875,0.679,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
1733538872.1548762,58803.481,21.486328125,991.2658904786041,21.5,21.562,21.437,21.625,21.065234375,20.833203125,20.996484375,21.0142578125,1009.9619026745262,1000.4650610855763,1024.3931992872795,1006.3266946355375,41.77777512430975,55.13051741823102,39.08550110630822,35.467955569795905,4.095875,4.095875,4.095875,0.66925,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
