t(s),T1_ext,T2_ext,T3_ext,T4_ext,T1,T2,T3,T4,P1,P2,P3,P4,H1,H2,H3,H4,Turb1_180,Turb2_180,Turb3_180,Turb4_180,Turb1_90,Turb2_90,Turb3_90,Turb4_90,Turb1_ref,Turb2_ref,Turb3_ref,Turb4_ref
7170.432,25.75,25.75,25.75,25.625,24.8646484375,25.2408203125,25.3736328125,25.7361328125,1013.5118592059947,1013.4120073812138,1013.0222963337943,1012.9781002753582,80.45353018555689,100,79.83807339775689,79.13746492727576,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7200.434,25.75,25.812,25.687,25.687,24.8646484375,25.225390625,25.3736328125,25.7259765625,1013.492945021033,1013.3621880149278,1013.0102715733331,1013.0296100409537,80.8284346467127,100,79.92600693315221,79.32574034455041,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7230.436,25.75,25.75,25.75,25.625,24.854296875,25.2048828125,25.3634765625,25.7310546875,1013.4827421666783,1013.3393233469479,1013.0029794110161,1012.9913143614644,80.72960435715753,100,79.58979379822695,79.37291237520519,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7260.438,25.75,25.812,25.75,25.625,24.854296875,25.2150390625,25.3634765625,25.7564453125,1013.4895917146052,1013.3774063211815,1012.9928491728663,1013.0072218237551,80.71187307219896,100,79.50142402343734,79.45252543892519,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7290.44,25.75,25.812,25.75,25.687,24.854296875,25.2150390625,25.3634765625,25.7970703125,1013.4725393697883,1013.3667460471797,1012.9960198668209,1012.9978686109914,80.61347631574013,100,80.08505240312219,79.21412490844467,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7320.441,25.75,25.812,25.75,25.625,24.854296875,25.2048828125,25.3583984375,25.82265625,1013.462479618022,1013.3835087327523,1012.9924370186417,1012.9569118197536,80.68883069874725,100,79.73030979357007,79.17999702976621,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7350.443,25.75,25.75,25.75,25.625,24.854296875,25.225390625,25.3685546875,25.82265625,1013.4791027509723,1013.3649693351632,1012.9941253642422,1013.0167867463595,80.982609030651,100,79.75387313362688,79.25119276760866,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7380.445,25.75,25.812,25.687,25.625,24.84921875,25.2150390625,25.3583984375,25.827734375,1013.4405406856365,1013.3489789310912,1012.9704885332791,1013.009767934222,80.78675968602428,100,79.84812482937741,79.05149263381024,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7410.447,25.75,25.812,25.75,25.625,24.844140625,25.2099609375,25.3533203125,25.827734375,1013.4471041554383,1013.3517602250256,1012.9466458510168,1012.9833396587696,80.90149764787785,100,79.80014333861342,79.12817143965701,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7440.449,25.75,25.812,25.687,25.625,24.844140625,25.2150390625,25.3482421875,25.858203125,1013.4810655273031,1013.401276007572,1012.9719708063335,1012.9609382794957,80.7521968425189,100,80.06018140762752,79.05948174845119,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7470.45,25.687,25.75,25.75,25.625,24.8388671875,25.2048828125,25.3431640625,25.853125,1013.477712248795,1013.3748572960907,1012.9854774566957,1012.9743175327883,80.72339419920213,100,80.26132758998116,78.8517714086927,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7500.452,25.687,25.75,25.687,25.625,24.8388671875,25.2150390625,25.3533203125,25.858203125,1013.4623366303647,1013.3534659772499,1013.0021543554282,1012.9626106858763,80.8554159069314,100,80.21245976449278,79.10625283269644,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7530.453,25.687,25.75,25.687,25.625,24.844140625,25.2048828125,25.3533203125,25.86328125,1013.485809201474,1013.36667510801,1013.0329573356361,1013.0124526862658,80.89620632643523,100,80.10730326075877,79.15386053834573,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7560.454,25.687,25.75,25.687,25.625,24.844140625,25.1998046875,25.3533203125,25.848046875,1013.4868711807746,1013.3791118932651,1013.0274791470931,1013.0040905086053,80.91166284976723,100,80.04164914377591,78.98827858303984,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7590.455,25.687,25.75,25.687,25.625,24.844140625,25.2048828125,25.3533203125,25.853125,1013.4873425195441,1013.3943293768262,1013.0359207484054,1013.0010760547863,80.84875365559536,100,80.13086393765289,79.19473078298871,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7620.457,25.687,25.75,25.687,25.625,24.8388671875,25.1998046875,25.3380859375,25.853125,1013.5208745251297,1013.3818926849252,1013.0021543554282,1012.9927140144544,80.90590288095783,100,80.21245976449278,79.28868397196284,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7650.459,25.687,25.75,25.687,25.625,24.8287109375,25.19453125,25.3431640625,25.858203125,1013.4865840573929,1013.3633534592723,1013.0456368064429,1013.0174699938256,81.05520548601905,100,80.18846783166188,79.21242609153231,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7680.461,25.687,25.75,25.687,25.625,24.8337890625,25.189453125,25.3482421875,25.848046875,1013.5326107347084,1013.3882266367066,1013.0443623517626,1013.0059281675976,80.81995284115668,100,80.21159449030851,79.1820948179089,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7710.463,25.687,25.75,25.687,25.625,24.8337890625,25.2048828125,25.3431640625,25.827734375,1013.5252888529988,1013.4032127309016,1012.9985712184471,1013.0248193733557,81.0397390485559,100,80.23601916354345,79.20484848358906,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7740.464,25.687,25.75,25.687,25.625,24.8388671875,25.19453125,25.3328125,25.858203125,1013.5120199730532,1013.3960339651841,1013.0319234772446,1012.9927140144544,81.26254644854998,100,80.31717425272132,79.18293385849394,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7770.466,25.687,25.75,25.687,25.625,24.8236328125,25.184375,25.3328125,25.88359375,1013.5236122790318,1013.3713919150287,1013.0148337356718,1013.0034284475671,80.91166284976723,100,80.39919124469705,79.10834594780633,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7800.468,25.687,25.75,25.687,25.625,24.818359375,25.184375,25.3328125,25.888671875,1013.49999653003,1013.4297901777923,1013.0473251002219,1013.0029307333305,81.21647179379435,100,80.23515336053026,79.11550082106983,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7830.47,25.687,25.75,25.687,25.625,24.8236328125,25.184375,25.327734375,25.89375,1013.5115885259597,1013.4422266854183,1013.0334046561255,1013.0066076594508,81.08929200895419,100,80.49428994842111,78.9385223185282,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7860.472,25.687,25.75,25.687,25.625,24.8287109375,25.1791015625,25.327734375,25.89375,1013.5287858446563,1013.4229137135131,1013.0416387130854,1013.0449096755349,81.4410797193571,100,80.31674039912508,78.91999103589788,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7890.474,25.687,25.75,25.687,25.625,24.8236328125,25.189453125,25.327734375,25.934375,1013.5387014476394,1013.4361234349615,1013.0418459868768,1013.0104619685397,81.11856103750262,100,80.75296766430358,79.08853074820814,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7920.476,25.687,25.75,25.687,25.625,24.8287109375,25.1791015625,25.3328125,25.94453125,1013.5284980515265,1013.4229137135131,1013.0331974503831,1013.0867191280615,81.36573766911249,100,80.31630653486133,78.98948768930735,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7950.478,25.687,25.75,25.687,25.625,24.8236328125,25.1740234375,25.3328125,25.949609375,1013.5318511732353,1013.4051475674988,1013.070546526728,1013.0335272036848,81.28028015160658,100,80.36385541766084,79.58575363265369,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
7980.48,25.687,25.75,25.687,25.625,24.8236328125,25.1791015625,25.3125,25.9853515625,1013.543875135997,1013.4032978661143,1013.0701314113057,1013.0475788862294,81.29755808736724,100,80.51784682145225,79.33545530402634,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8010.482,25.687,25.75,25.687,25.625,24.8236328125,25.1791015625,25.317578125,26.0005859375,1013.5637058455635,1013.4379000648471,1013.0756113303324,1013.0786915141558,81.42908657000997,100,80.58720576013438,79.10028549695619,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8040.485,25.687,25.75,25.687,25.625,24.8337890625,25.1791015625,25.3328125,25.9701171875,1013.558676158523,1013.3990444988725,1013.0585212446249,1013.0505894529398,81.41756867760024,100,80.49341828611871,78.90431555006938,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8070.486,25.687,25.75,25.687,25.625,24.8337890625,25.184375,25.317578125,25.9650390625,1013.5891430492271,1013.4246903286128,1013.0549372498866,1013.0291788164265,81.20495303057905,100,80.57586476303464,79.25791520155704,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8100.488,25.687,25.75,25.687,25.562,24.8287109375,25.184375,25.327734375,26.0005859375,1013.6008791844796,1013.4236870282999,1013.0500799778326,1013.0751782968495,81.58021091551582,100,80.781972035985,78.82295074279962,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8130.49,25.687,25.75,25.687,25.625,24.8337890625,25.184375,25.317578125,26.0056640625,1013.5537906227814,1013.4201337700691,1013.038054856081,1013.0479092343112,81.48852583706581,100,80.42863748118428,79.23135262035217,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8160.492,25.687,25.75,25.687,25.562,24.8287109375,25.184375,25.317578125,26.0005859375,1013.5443469482404,1013.4397497035909,1013.0572476785537,1013.0261622982118,81.23511589565962,100,80.6002945664049,79.44376253377023,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8190.494,25.687,25.75,25.625,25.562,24.8337890625,25.184375,25.32265625,26.0208984375,1013.5577597685461,1013.4130272546943,1013.050287319673,1013.020975261881,81.52262167823874,100,80.92329537313077,79.0016436115595,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8220.496,25.687,25.75,25.687,25.562,24.8337890625,25.19453125,25.3328125,26.0259765625,1013.5728491975617,1013.4582164874597,1013.0262371852845,1013.0288335225532,81.7308600533163,100,80.6061836130291,79.10827694413048,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8250.497,25.625,25.75,25.687,25.562,24.8337890625,25.189453125,25.327734375,26.0158203125,1013.5454077468958,1013.410247103349,1013.0418459868768,1013.0208066359843,81.81539262203813,100,80.74162881442459,78.88445410174097,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8280.499,25.625,25.75,25.687,25.625,24.8388671875,25.1740234375,25.3328125,26.0107421875,1013.5354921955566,1013.4155770316555,1013.0454297156522,1013.0308438417135,81.07339146846367,100,80.76518393991394,79.34388036429795,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8310.501,25.687,25.75,25.687,25.562,24.8287109375,25.19453125,25.32265625,26.0208984375,1013.5204029078463,1013.4201337700691,1013.0416387130854,1013.0075924330273,81.48760946873179,100,80.72396236108621,78.90174204235868,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8340.504,25.687,25.687,25.687,25.562,24.844140625,25.1998046875,25.3328125,26.0310546875,1013.549520545623,1013.4341891384704,1013.0471179958212,1013.0522540560492,81.48898400555707,100,80.83672760338365,79.01427967622435,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8370.506,25.687,25.75,25.687,25.625,24.844140625,25.1998046875,25.3328125,26.0412109375,1013.5421985477477,1013.4290897524675,1013.0321304591565,1013.039039592756,81.88012148063716,100,80.90651119776649,79.16305880875906,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8400.508,25.687,25.75,25.687,25.625,24.8388671875,25.19453125,25.3482421875,26.0208984375,1013.5531610932899,1013.4377425121186,1013.0815054308329,1013.0524226490601,81.5580932394121,100,80.97805503710869,78.61888606024736,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8430.51,25.687,25.687,25.687,25.562,24.84921875,25.1998046875,25.3431640625,26.0310546875,1013.5225511262558,1013.4235290197005,1013.0627268696894,1013.0823661936764,81.38531746731731,100,80.75472253497806,79.27391567425708,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8460.512,25.687,25.75,25.687,25.562,24.844140625,25.2048828125,25.3431640625,26.0564453125,1013.5664305263315,1013.4377425121186,1013.0696871741065,1013.0636269969311,81.56385227753532,100,80.87206002355029,78.93923003236223,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8490.514,25.687,25.687,25.687,25.562,24.854296875,25.2048828125,25.3431640625,26.0919921875,1013.5294011612008,1013.4164222756659,1013.0409857101743,1013.0291278133958,81.20239567469505,100,80.73661704588812,78.97798693111976,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8520.515,25.687,25.687,25.687,25.562,24.844140625,25.19453125,25.3482421875,26.1125,1013.5563707474572,1013.4512554094619,1013.0338187522809,1013.021072187473,81.4611213358132,100,81.14337253268504,78.74987371124921,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8550.517,25.687,25.75,25.625,25.562,24.84921875,25.19453125,25.3431640625,26.14296875,1013.5614006365315,1013.4324124517824,1013.0338187522809,1013.0491739968585,81.41987333839151,100,80.89561476227789,78.79409211659487,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8580.519,25.687,25.75,25.687,25.562,24.844140625,25.2048828125,25.3328125,26.18359375,1013.532754391131,1013.4174980828974,1013.0118709480437,1013.0454421099176,81.42563261539982,100,81.06049327304815,78.58570980236904,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8610.521,25.687,25.75,25.687,25.562,24.844140625,25.2099609375,25.3328125,26.229296875,1013.5243713169104,1013.4085427444343,1013.0507016880251,1013.0212941862976,81.56432892979352,100,81.01927440993984,78.49920110288889,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8640.522,25.687,25.687,25.687,25.562,24.84921875,25.2048828125,25.3380859375,26.239453125,1013.5059285607249,1013.4273130942638,1013.0097689409024,1013.0356620941358,81.94392678637897,100,81.37755878481185,78.55234183474661,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8670.524,25.687,25.687,25.687,25.562,24.844140625,25.19453125,25.3431640625,26.1328125,1013.5024319180641,1013.3853741153654,1013.0435342532722,1013.0270805245361,81.46018806842513,100,81.1302671024365,78.84680423986251,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8700.526,25.625,25.687,25.625,25.562,24.844140625,25.19453125,25.3328125,26.107421875,1013.5254326696903,1013.4202064623557,1013.0338187522809,1013.012877398399,81.97801320025712,100,81.09493822134708,78.99735936150927,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8730.527,25.625,25.687,25.687,25.562,24.8337890625,25.189453125,25.3380859375,26.1125,1013.5354921955566,1013.4226836039992,1013.0030158823552,1013.0347986170527,81.63250017358182,100,81.01161941638998,78.82702207029125,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8760.529,25.625,25.687,25.625,25.562,24.8287109375,25.189453125,25.327734375,26.10234375,1013.4900808166324,1013.3863778349483,1013.0367811881806,1013.0154032612826,81.85662539974092,100,81.15381948178877,79.00201127988329,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8790.531,25.687,25.687,25.625,25.562,24.844140625,25.189453125,25.3328125,26.0970703125,1013.5287858446563,1013.4191303176462,1013.0397430950936,1013.0468510911014,81.98423517600433,100,80.85940277754585,79.07283382715364,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8820.533,25.625,25.687,25.625,25.562,24.8287109375,25.184375,25.32265625,26.1125,1013.5387014476394,1013.4557396363912,1013.0399504603814,1013.0598952891,81.66613271131568,100,81.28246522232668,78.9442395845324,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8850.535,25.625,25.687,25.625,25.562,24.8388671875,25.189453125,25.3328125,26.12265625,1013.5252888529988,1013.4574429995661,1013.0650666900966,1013.0381448389479,81.82783329425826,100,81.32367895895773,78.90924159259721,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8880.537,25.625,25.687,25.625,25.562,24.8287109375,25.189453125,25.327734375,26.10234375,1013.543875135997,1013.4422266854183,1013.0654817238599,1013.0220954862908,81.68340864655019,100,81.30557102568001,79.1508117455615,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8910.539,25.625,25.687,25.625,25.562,24.8287109375,25.184375,25.317578125,26.0716796875,1013.5371687834835,1013.4201337700691,1013.0211724704558,1013.056065969008,81.6612942943861,100,81.09316789314641,78.82287433504804,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8940.541,25.625,25.687,25.625,25.562,24.8337890625,25.184375,25.3125,26.10234375,1013.5467960217615,1013.4203637020961,1013.0633784498569,1013.0553866283658,81.93724197133105,100,81.62393508478795,79.12636789342285,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
8970.543,25.687,25.687,25.625,25.562,24.8236328125,25.1740234375,25.30234375,26.1734375,1013.5553230342325,1013.4470127244696,1013.071611922895,1013.0442850082837,82.1090548442323,100,81.19914865620488,78.90283774617008,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
9000.545,25.625,25.687,25.625,25.562,24.818359375,25.1740234375,25.30234375,26.22421875,1013.5335277342107,1013.3997446957214,1013.0305543519673,1013.0448947340474,81.70644308752276,100,81.12172144324623,78.82352243965141,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
9030.547,25.625,25.687,25.625,25.562,24.818359375,25.1484375,25.307421875,26.234375,1013.5250009011178,1013.4317232423022,1013.0117765729134,1013.0376821303369,82.03372001388392,100,81.26346849448994,78.61221004170437,-0.27725846125675224,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
9060.549,25.625,25.687,25.625,25.562,24.81328125,25.1791015625,25.30234375,26.2548828125,1013.550149118455,1013.4345765114922,1013.0412238501865,1013.0269476059449,81.78612148913922,100,81.25713647398757,78.64969854591888,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
9090.551,25.625,25.687,25.625,25.562,24.803125,25.1638671875,25.297265625,26.2599609375,1013.5141811804856,1013.415733965343,1012.9824549170821,1013.0215794338178,82.1186912327228,100,81.46274547657947,78.42530955980473,-0.2798835413678396,-0.1008780785546434,-0.1008780785546434,-0.1008780785546434,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638,4.183657587548638
